Region,Council,Swim site,Date,Time,Enterococci (cfu/100mL),Water temperature (°C),Conductivity (µS/cm),Latitude,Longitude
Sydney City,Waverley Council,Bronte Beach,16/01/2016,11:05:00,4,21,53200,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,16/01/2016,11:19:00,3,21,53500,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,10/01/2016,10:25:00,3,21,53800,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,10/01/2016,10:53:00,5,21,53800,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),10/01/2016,10:35:00,1,22,53900,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,10/01/2016,11:10:00,10,22,53800,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,10/01/2016,09:55:00,2,22,53800,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,10/01/2016,09:05:00,35,21,53600,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,10/01/2016,11:32:00,63,22,53600,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,10/01/2016,09:36:00,3,22,53700,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,10/01/2016,10:15:00,8,22,53700,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,10/01/2016,09:40:00,35,22,52900,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,10/01/2016,08:50:00,31,22,53500,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,04/01/2016,07:50:00,3,20,54200,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,04/01/2016,08:30:00,2,21,51800,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,04/01/2016,09:05:00,26,20,54000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,04/01/2016,08:20:00,4,20,54200,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,04/01/2016,08:05:00,4,20,54000,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,04/01/2016,10:05:00,33,21,53800,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,04/01/2016,08:42:00,10,20,54200,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),04/01/2016,09:25:00,20,20,54000,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,04/01/2016,09:48:00,92,20,53300,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,04/01/2016,09:35:00,83,20,53500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,04/01/2016,09:15:00,8,20,53900,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,29/12/2015,09:10:00,0,19,54300,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,29/12/2015,09:34:00,1,19,54300,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),29/12/2015,09:20:00,1,19,54400,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,29/12/2015,09:45:00,2,20,54400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,29/12/2015,08:25:00,1,19,54200,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,29/12/2015,07:50:00,6,19,54000,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,29/12/2015,10:00:00,3,20,54300,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,29/12/2015,08:08:00,0,19,54300,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,29/12/2015,08:55:00,6,19,54300,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,29/12/2015,08:12:00,25,19,52800,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,29/12/2015,07:30:00,8,19,54300,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,22/12/2015,07:38:00,180,19,53400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,22/12/2015,08:20:00,60,20,53500,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,22/12/2015,08:45:00,110,20,53500,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,22/12/2015,08:15:00,29,20,54100,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,22/12/2015,10:02:00,64,19,53600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,22/12/2015,07:53:00,72,20,53200,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,22/12/2015,08:28:00,52,20,54100,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),22/12/2015,09:09:00,47,19,53700,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,22/12/2015,09:45:00,690,20,49300,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,22/12/2015,09:30:00,210,20,51500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,22/12/2015,09:02:00,75,19,53400,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,17/12/2015,08:49:00,17,20,52800,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,17/12/2015,09:08:00,32,20,53600,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),17/12/2015,08:57:00,5,20,53500,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,17/12/2015,09:26:00,28,20,53600,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,17/12/2015,08:16:00,39,20,53600,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,17/12/2015,09:40:00,38,21,53000,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,17/12/2015,07:37:00,92,19,48300,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,17/12/2015,07:58:00,42,21,53500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,17/12/2015,08:34:00,90,20,53100,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,17/12/2015,08:01:00,130,19,43300,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,17/12/2015,07:19:00,100,19,52800,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,11/12/2015,08:00:00,360,21,54200,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,11/12/2015,08:35:00,16,21,53900,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,11/12/2015,09:05:00,19,21,53900,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,11/12/2015,08:38:00,4,21,54100,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,11/12/2015,08:17:00,480,21,54100,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,11/12/2015,10:05:00,4,21,54400,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,11/12/2015,08:45:00,1,21,53700,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),11/12/2015,09:20:00,25,21,54100,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,11/12/2015,09:45:00,16,21,54300,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,11/12/2015,09:30:00,52,21,54100,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,11/12/2015,09:16:00,1,21,54200,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,05/12/2015,08:51:00,1,20,54100,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,05/12/2015,09:07:00,0,20,54200,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),05/12/2015,08:56:00,0,20,54200,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,05/12/2015,09:20:00,0,20,54100,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,05/12/2015,08:21:00,0,19,54100,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,05/12/2015,09:36:00,0,20,53900,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,05/12/2015,07:48:00,2,19,54100,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,05/12/2015,08:03:00,0,19,54200,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,05/12/2015,08:43:00,3,20,54000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,05/12/2015,08:08:00,0,19,53800,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,05/12/2015,07:36:00,4,20,54100,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,29/11/2015,09:45:00,140,20,54100,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,29/11/2015,09:31:00,47,20,53300,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,29/11/2015,08:55:00,21,19,54300,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,29/11/2015,09:30:00,2,20,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,29/11/2015,10:01:00,18,20,54100,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,29/11/2015,07:45:00,3,20,54400,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,29/11/2015,09:14:00,9,19,54300,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,29/11/2015,08:05:00,1,18,54300,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),29/11/2015,08:37:00,3,18,54300,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,29/11/2015,08:20:00,2,18,54100,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,29/11/2015,08:34:00,2,18,54000,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,23/11/2015,10:25:00,13,21,53800,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,23/11/2015,10:49:00,5,20,54000,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),23/11/2015,10:30:00,1,21,54100,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,23/11/2015,11:05:00,1,21,53800,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,23/11/2015,09:53:00,2,21,54200,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,23/11/2015,11:20:00,0,21,53800,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,23/11/2015,09:10:00,16,20,53600,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,23/11/2015,09:35:00,0,22,54300,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,23/11/2015,10:12:00,7,21,53900,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,23/11/2015,09:40:00,7,21,53700,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,23/11/2015,08:55:00,58,21,54200,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,17/11/2015,10:17:00,4,20,53900,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,17/11/2015,10:46:00,0,21,53100,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,17/11/2015,11:10:00,50,21,53800,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,17/11/2015,10:48:00,8,20,54100,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,17/11/2015,12:07:00,6,21,53800,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,17/11/2015,10:28:00,10,21,52200,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,17/11/2015,10:57:00,0,20,54200,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,17/11/2015,11:50:00,15,20,54200,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),17/11/2015,11:25:00,2,20,54200,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,17/11/2015,11:38:00,1,20,54000,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,17/11/2015,11:20:00,2,20,54000,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,11/11/2015,09:37:00,5,19,54000,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,11/11/2015,09:55:00,6,20,54000,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),11/11/2015,09:43:00,33,19,54100,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,11/11/2015,10:08:00,450,20,52700,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,11/11/2015,09:10:00,3,19,54100,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,11/11/2015,10:25:00,8,20,54000,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,11/11/2015,08:31:00,31,20,54100,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,11/11/2015,08:55:00,12,19,54000,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,11/11/2015,09:28:00,140,19,53900,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,11/11/2015,09:00:00,8,19,53800,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,11/11/2015,08:15:00,82,20,54000,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,05/11/2015,07:15:00,11,18,54100,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,05/11/2015,07:56:00,150,18,51000,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,05/11/2015,08:38:00,230,19,53200,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,05/11/2015,07:49:00,13,18,54300,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,05/11/2015,09:45:00,31,18,54200,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,05/11/2015,07:31:00,16,18,53900,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,05/11/2015,08:16:00,150,19,53800,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),05/11/2015,09:02:00,31,19,54100,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,05/11/2015,09:32:00,410,19,53400,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,05/11/2015,09:15:00,390,19,54000,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,05/11/2015,08:49:00,9,19,53800,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,30/10/2015,08:45:00,12,19,54500,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,30/10/2015,08:34:00,1,19,54500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),30/10/2015,08:44:00,10,19,54500,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,30/10/2015,08:15:00,0,19,54400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,30/10/2015,09:20:00,1,19,54500,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,30/10/2015,10:15:00,8,20,54200,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,30/10/2015,08:10:00,0,19,54200,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,30/10/2015,09:37:00,55,19,54500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,30/10/2015,08:58:00,7,19,54500,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,30/10/2015,09:40:00,1,19,54500,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,30/10/2015,10:05:00,120,20,54500,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,24/10/2015,10:40:00,4,20,54000,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,24/10/2015,10:15:00,0,19,53400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,24/10/2015,09:32:00,8,18,54400,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,24/10/2015,10:00:00,0,19,54400,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,24/10/2015,08:22:00,3,18,54700,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,24/10/2015,10:30:00,5,19,54000,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,24/10/2015,09:50:00,2,19,54400,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),24/10/2015,09:20:00,1,19,54200,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,24/10/2015,08:38:00,2,18,54400,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,24/10/2015,08:56:00,4,19,54200,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,24/10/2015,09:16:00,2,18,54300,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,18/10/2015,08:54:00,1,19,54300,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,18/10/2015,09:07:00,11,19,54300,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,18/10/2015,09:18:00,2,19,54300,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),18/10/2015,08:59:00,0,19,54400,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,18/10/2015,07:51:00,2,19,54400,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,18/10/2015,08:24:00,8,19,53600,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,18/10/2015,09:30:00,5,19,54200,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,18/10/2015,07:56:00,0,19,54300,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,18/10/2015,08:45:00,3,19,54400,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,18/10/2015,07:59:00,10,18,53200,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,18/10/2015,08:13:00,12,19,54200,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,12/10/2015,10:50:00,18,20,54400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,12/10/2015,10:35:00,13,20,54400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,12/10/2015,10:15:00,14,20,54400,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,12/10/2015,10:43:00,3,20,54300,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,12/10/2015,09:35:00,5,19,54200,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,12/10/2015,11:05:00,5,20,54500,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,12/10/2015,10:30:00,6,20,54400,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),12/10/2015,10:13:00,1,19,54500,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,12/10/2015,09:45:00,3,19,54500,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,12/10/2015,09:55:00,0,19,54600,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,12/10/2015,10:05:00,3,20,53800,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,06/10/2015,08:25:00,1,19,54400,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,06/10/2015,08:48:00,2,19,54400,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),06/10/2015,08:30:00,17,20,54200,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,06/10/2015,09:04:00,1,20,54300,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,06/10/2015,07:38:00,0,19,54500,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,06/10/2015,06:59:00,1,18,54300,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,06/10/2015,09:25:00,0,20,54000,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,06/10/2015,07:22:00,0,20,54500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,06/10/2015,08:03:00,2,19,54400,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,06/10/2015,07:28:00,13,18,53300,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,06/10/2015,06:47:00,7,18,55000,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,29/09/2015,08:24:00,36,18,53400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,29/09/2015,09:05:00,6,18,54600,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,29/09/2015,09:30:00,11,19,53700,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,29/09/2015,09:02:00,1,18,54600,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,29/09/2015,10:23:00,1,19,54600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,29/09/2015,08:39:00,0,19,54300,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,29/09/2015,09:15:00,0,19,54600,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),29/09/2015,09:46:00,0,19,54600,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,29/09/2015,10:10:00,2,19,54700,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,29/09/2015,10:03:00,1,19,54400,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,29/09/2015,09:40:00,0,19,54600,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,23/09/2015,08:40:00,6,17,54700,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,23/09/2015,09:10:00,2,17,54700,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),23/09/2015,08:55:00,8,17,54100,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,23/09/2015,09:26:00,29,17,54700,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,23/09/2015,08:02:00,4,16,54600,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,23/09/2015,09:41:00,3,17,54600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,23/09/2015,07:20:00,3,16,54300,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,23/09/2015,07:45:00,10,14,55100,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,23/09/2015,08:30:00,3,17,54700,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,23/09/2015,07:50:00,8,14,54200,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,23/09/2015,07:02:00,120,16,54500,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,17/09/2015,08:40:00,6,17,54400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,17/09/2015,09:15:00,0,17,54300,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,17/09/2015,09:42:00,0,17,54500,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,17/09/2015,09:11:00,0,18,54500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,17/09/2015,08:55:00,8,17,54300,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,17/09/2015,10:45:00,10,18,54600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,17/09/2015,09:27:00,0,18,54500,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,17/09/2015,10:30:00,0,18,54500,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),17/09/2015,10:00:00,1,17,54500,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,17/09/2015,10:13:00,4,18,54500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,17/09/2015,09:53:00,0,18,54500,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,11/09/2015,10:05:00,4,19,54500,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,11/09/2015,10:25:00,2,19,54500,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,11/09/2015,10:39:00,1,19,54600,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),11/09/2015,10:10:00,0,19,54600,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,11/09/2015,09:37:00,1,19,54600,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,11/09/2015,08:50:00,2,18,53900,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,11/09/2015,10:41:00,2,20,54500,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,11/09/2015,09:18:00,0,19,54600,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,11/09/2015,09:55:00,2,129,54400,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,11/09/2015,09:15:00,1,18,53400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,11/09/2015,08:40:00,7,18,54600,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,04/09/2015,08:35:00,110,17,51400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,04/09/2015,09:16:00,540,15,44700,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,04/09/2015,09:40:00,80,17,54000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,04/09/2015,09:18:00,9,17,54100,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,04/09/2015,10:30:00,21,17,51300,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,04/09/2015,08:55:00,26,17,51400,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,04/09/2015,09:25:00,9,17,54100,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,04/09/2015,10:15:00,42,17,50200,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),04/09/2015,10:00:00,21,17,54100,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,04/09/2015,10:05:00,31,17,54400,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,04/09/2015,09:50:00,7,17,54100,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,31/08/2015,11:28:00,10,17,54200,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,31/08/2015,11:46:00,2,18,54200,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,31/08/2015,12:08:00,3,18,54300,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),31/08/2015,11:35:00,2,17,53900,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,31/08/2015,11:01:00,7,16,53600,-33.948896000,151.257459000
